duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
179.0,1,30,3,3,3,3.0,5,10,35,0.1,0.229,0.3,0.529,129,104,-0.049,1.64,0.662,-0.711,-1.9,27,9,9.0,0,72,13,19,8,12,3,0,63,2.0,0.0,0.55,2.9,0,3,6,25,CHC,1
182.0,1,33,5,7,4,5.0,2,10,35,0.212,0.257,0.455,0.7120000000000001,138,90,0.119,1.2,0.507,-0.388,0.1,27,16,9.0,2,49,19,22,14,9,3,0,40,3.0,0.0,0.38,1.9,0,4,6,26,CHC,1
182.0,0,33,7,8,7,7.0,5,10,39,0.242,0.359,0.485,0.8440000000000001,137,95,0.101,1.02,0.848,-0.747,2.1,24,6,8.0,2,59,25,11,12,11,4,0,36,1.0,1.0,-0.601,-4.6,0,5,6,27,CHC,0
175.0,1,35,6,9,6,6.0,2,11,39,0.257,0.308,0.4,0.708,138,98,0.241,1.39,0.637,-0.396,1.6,27,9,9.0,1,56,19,23,9,16,9,0,55,2.0,0.0,0.26,2.4,0,6,6,28,NYM,1
219.0,0,38,5,13,5,5.0,1,9,41,0.342,0.39,0.579,0.969,166,92,0.344,1.99,1.094,-0.7509999999999999,0.6,27,9,9.0,1,60,16,16,13,16,10,0,43,3.0,1.0,0.156,0.4,0,7,6,29,NYM,1
207.0,1,36,5,10,5,5.0,3,10,39,0.278,0.333,0.444,0.778,132,104,0.262,1.86,1.0759999999999998,-0.816,0.6,24,8,8.0,1,57,28,22,10,16,6,0,44,3.0,2.0,-0.759,-4.1,0,1,6,30,NYM,0
168.0,1,30,0,4,0,0.0,3,11,33,0.133,0.212,0.16699999999999998,0.379,124,83,-0.665,0.82,0.244,-0.909,-5.0,27,14,9.0,0,38,18,27,5,14,5,0,60,1.0,0.0,0.165,3.0,1,3,7,2,PHI,0
156.0,1,35,9,10,9,9.0,1,6,36,0.28600000000000003,0.306,0.629,0.934,140,83,0.332,0.63,0.626,-0.293,4.6,27,8,9.0,1,53,9,21,10,19,8,0,57,0.0,0.0,0.16699999999999998,3.0,1,4,7,3,PHI,1
212.0,1,34,12,12,11,12.38,5,10,40,0.353,0.436,0.941,1.3769999999999998,166,108,0.555,0.8,0.888,-0.333,7.6,27,10,9.0,1,66,25,17,9,16,9,0,34,2.0,0.0,-0.055,-1.0,1,5,7,4,PHI,1
180.0,1,29,1,5,1,1.08,5,10,34,0.172,0.294,0.207,0.501,157,79,-0.226,1.39,0.62,-0.845,-2.4,27,7,9.0,0,41,15,23,6,13,9,0,66,0.0,0.0,0.7240000000000001,5.0,1,6,7,5,MIA,1
199.0,0,34,4,9,4,3.0,1,9,35,0.265,0.28600000000000003,0.5589999999999999,0.845,156,97,-0.447,1.12,0.799,-1.244,-1.0,27,9,9.0,2,64,17,16,9,16,6,0,31,0.0,0.0,-0.056,0.0,1,7,7,6,MIA,0
182.0,0,32,4,9,4,4.5,6,10,38,0.281,0.395,0.406,0.8009999999999999,139,89,0.094,1.6,0.514,-0.422,-0.4,27,13,9.0,1,57,20,12,9,13,4,0,63,2.0,2.0,0.407,2.0,1,1,7,7,MIA,1
183.0,1,32,5,8,5,5.0,3,9,35,0.25,0.314,0.563,0.877,146,81,0.16699999999999998,1.02,0.451,-0.28300000000000003,0.4,27,14,9.0,1,43,18,20,11,12,2,0,62,1.0,0.0,0.331,1.6,0,6,7,12,SDP,1
245.0,1,40,7,11,7,6.3,5,10,46,0.275,0.348,0.45,0.7979999999999999,174,114,0.433,1.7,1.321,-0.89,1.9,30,8,10.0,3,70,17,27,18,13,7,0,61,0.0,0.0,0.067,0.1,0,7,7,13,SDP,1
195.0,0,35,4,7,4,4.0,2,8,38,0.2,0.263,0.28600000000000003,0.5489999999999999,130,97,0.004,1.27,0.838,-0.8370000000000001,-0.6,27,9,9.0,0,56,20,21,16,11,7,0,73,6.0,1.0,0.498,3.6,0,1,7,14,SDP,1
182.0,1,35,4,9,4,4.0,3,7,38,0.257,0.316,0.371,0.687,150,89,0.091,1.26,0.584,-0.4920000000000001,-0.9,27,7,9.0,1,52,16,21,15,13,6,0,64,0.0,0.0,0.41,2.9,0,2,7,15,MIL,1
209.0,1,32,1,5,1,1.0,2,9,34,0.156,0.206,0.25,0.456,188,83,-0.268,0.48,0.32299999999999995,-0.5920000000000001,-3.9,24,4,8.0,3,45,17,21,8,15,7,0,32,2.0,1.0,-0.231,-8.7,0,3,7,16,MIL,0
187.0,0,34,4,6,4,2.0,7,8,41,0.17600000000000002,0.317,0.324,0.6409999999999999,123,103,-0.392,0.49,0.483,-0.8740000000000001,-0.9,24,8,8.0,2,67,15,21,4,22,4,0,42,1.0,0.0,-0.109,-0.7,0,4,7,17,MIL,0
224.0,1,36,4,10,4,4.0,2,14,38,0.278,0.316,0.472,0.7879999999999999,202,100,-0.038,0.53,0.2,-0.237,-1.0,27,8,9.0,1,50,23,27,8,14,10,0,16,2.0,2.0,-0.459,-8.0,1,5,7,18,WSN,0
210.0,1,34,4,12,4,4.5,6,8,40,0.353,0.45,0.471,0.921,140,103,0.35,1.15,0.965,-0.614,1.4,27,7,9.0,1,62,20,21,9,17,8,0,62,2.0,0.0,0.149,2.0,1,6,7,19,WSN,1
194.0,1,35,3,8,3,3.0,4,9,40,0.229,0.325,0.314,0.639,132,100,-0.391,0.97,0.8440000000000001,-1.235,-2.0,27,13,9.0,1,59,21,20,8,18,8,0,40,3.0,0.0,-0.108,0.0,1,7,7,20,WSN,0
