duration,time_of_day,at_bats,runs,hits,rbi,earned_runs,bases_on_balls,strikeouts,plate_appearances,batting_average,on_base_percentage,slugging_percentage,on_base_plus,pitches,strikes,win_probability_for_offensive_player,average_leverage_index,win_probability_added,win_probability_subtracted,base_out_runs_added,putouts,assists,innings_pitched,home_runs,strikes_by_contact,strikes_swinging,strikes_looking,grounded_balls,fly_balls,line_drives,unknown_bat_type,game_score,inherited_runners,inherited_score,win_probability_by_pitcher,base_out_runs_saved,home,weekday,month,day,opponent,won
216.0,1,33,5,8,5,5.0,4,10,38,0.242,0.324,0.455,0.779,165,95,0.043,2.17,0.9,-0.857,-0.3,26,10,8.2,2,51,21,23,12,12,5,0,48,4.0,0.0,-0.545,-1.6,0,2,6,24,BOS,0
204.0,1,37,3,10,3,2.0,1,15,38,0.27,0.289,0.378,0.6679999999999999,145,111,-0.211,0.95,0.583,-0.794,-2.3,24,9,8.0,1,50,30,31,9,13,10,0,52,0.0,0.0,-0.29,-1.3,0,3,6,25,BOS,0
219.0,0,35,8,12,8,8.0,1,14,41,0.343,0.41,0.5710000000000001,0.982,160,114,0.772,1.76,1.496,-0.725,2.7,27,11,9.0,1,63,26,25,13,10,7,0,44,2.0,2.0,-0.273,-1.7,0,4,6,26,BOS,1
176.0,1,35,6,9,6,3.38,0,5,35,0.257,0.257,0.429,0.6859999999999999,150,81,0.163,1.31,0.675,-0.511,1.7,27,12,9.0,2,56,8,17,13,17,9,0,50,3.0,0.0,0.336,0.9,1,6,6,28,MIN,1
194.0,0,34,3,7,3,2.0,1,12,37,0.206,0.243,0.382,0.626,163,106,-0.264,0.48,0.294,-0.5579999999999999,-1.9,27,7,9.0,5,58,19,29,10,13,6,0,45,1.0,1.0,-0.237,-5.1,1,7,6,29,MIN,0
167.0,0,31,4,10,4,4.5,2,10,33,0.32299999999999995,0.364,0.419,0.7829999999999999,131,85,0.006999999999999999,1.61,0.425,-0.417,-0.3,27,11,9.0,1,42,22,21,6,15,10,0,69,1.0,1.0,0.493,1.9,1,1,6,30,MIN,1
185.0,0,31,7,12,7,7.88,3,4,37,0.387,0.444,0.5479999999999999,0.993,162,99,0.34,0.92,0.74,-0.401,2.7,27,5,9.0,1,59,17,23,17,12,7,0,49,1.0,1.0,0.16,-0.1,1,4,7,3,DET,1
228.0,1,44,9,10,9,6.94,3,10,48,0.227,0.271,0.591,0.862,170,127,0.43,1.59,1.742,-1.3130000000000002,2.6,36,17,12.0,1,67,26,34,19,16,6,0,45,0.0,0.0,0.07,0.5,1,4,7,3,DET,1
207.0,0,39,5,13,5,5.0,1,16,41,0.333,0.341,0.513,0.8540000000000001,166,113,-0.033,0.66,0.721,-0.754,0.1,27,6,9.0,3,57,22,34,13,11,5,0,27,0.0,0.0,-0.467,-6.1,1,5,7,4,DET,0
206.0,1,33,3,6,3,1.0,4,7,39,0.182,0.289,0.242,0.532,175,94,-0.237,0.68,0.438,-0.674,-1.9,27,6,9.0,0,54,16,24,15,12,7,0,30,6.0,1.0,-0.262,-1.1,1,7,7,6,CHC,0
174.0,0,30,3,8,3,3.38,3,11,34,0.267,0.333,0.467,0.8,131,96,0.012,1.12,0.442,-0.4320000000000001,-1.3,27,15,9.0,1,53,19,24,12,8,6,0,62,2.0,0.0,0.49,3.9,1,1,7,7,CHC,1
190.0,1,36,1,10,1,1.0,2,6,38,0.278,0.316,0.278,0.594,146,97,-0.345,0.4,0.242,-0.586,-3.7,24,13,8.0,3,60,14,23,12,18,10,0,40,4.0,0.0,-0.156,-0.8,0,6,7,12,OAK,0
205.0,0,34,2,7,2,2.0,3,7,37,0.206,0.27,0.206,0.476,199,95,-0.093,0.28,0.039,-0.133,-2.7,24,15,8.0,1,60,13,22,13,14,6,0,19,5.0,2.0,-0.408,-8.8,0,7,7,13,OAK,0
167.0,0,31,2,7,2,2.0,1,6,33,0.226,0.25,0.387,0.637,140,81,-0.368,1.38,0.5579999999999999,-0.927,-2.7,24,5,8.0,1,48,12,22,12,14,6,0,69,0.0,0.0,-0.132,0.6,0,1,7,14,OAK,0
184.0,1,34,2,8,1,2.0,5,13,39,0.235,0.333,0.382,0.716,132,100,-0.379,0.82,0.657,-1.038,-3.0,24,11,8.0,0,48,26,26,12,9,5,0,50,0.0,0.0,-0.118,-0.5,0,2,7,15,KCR,0
164.0,1,31,0,5,0,0.0,1,8,32,0.161,0.188,0.161,0.349,159,76,-0.244,0.36,0.108,-0.353,-5.0,24,13,8.0,2,37,18,21,14,9,4,0,42,0.0,0.0,-0.256,-6.5,0,3,7,16,KCR,0
191.0,1,34,5,10,5,5.0,1,11,35,0.294,0.314,0.5,0.8140000000000001,134,99,-0.324,0.58,0.303,-0.629,-0.0,24,18,8.0,0,54,21,24,8,15,8,0,25,2.0,1.0,-0.17600000000000002,-2.5,0,4,7,17,KCR,0
183.0,0,36,5,11,4,3.0,3,9,40,0.306,0.359,0.389,0.748,134,107,-0.206,0.97,0.807,-1.01,-0.0,24,15,8.0,2,64,17,26,21,7,3,0,21,4.0,2.0,-0.293,-1.5,0,5,7,18,KCR,0
200.0,1,44,9,17,8,9.0,1,16,45,0.386,0.4,0.659,1.0590000000000002,136,121,0.417,0.55,0.7390000000000001,-0.32299999999999995,4.1,27,5,9.0,0,64,24,33,9,19,11,0,64,0.0,0.0,0.085,2.9,0,6,7,19,TBR,1
218.0,1,39,2,8,2,1.64,2,10,41,0.205,0.244,0.282,0.526,166,108,-0.266,1.74,1.092,-1.357,-4.0,33,14,11.0,1,61,16,31,20,9,1,0,64,1.0,0.0,0.768,5.0,0,7,7,20,TBR,1
187.0,0,31,2,5,2,2.0,3,14,34,0.161,0.235,0.258,0.493,137,109,-0.36,0.54,0.358,-0.715,-2.9,24,13,8.0,1,58,31,20,8,9,3,0,45,0.0,0.0,-0.141,0.4,0,1,7,21,TBR,0
149.0,1,34,9,10,9,10.12,1,11,35,0.294,0.314,0.735,1.05,112,96,0.312,0.44,0.501,-0.189,4.7,27,11,9.0,1,53,19,24,6,17,5,0,80,,,0.188,3.9,1,2,7,22,MIA,1
147.0,1,29,1,2,1,1.0,2,11,31,0.069,0.129,0.069,0.198,113,77,-0.32,0.53,0.085,-0.405,-3.9,27,14,9.0,2,41,9,27,7,11,2,0,47,0.0,0.0,-0.18,-0.1,1,3,7,23,MIA,0
158.0,1,32,0,5,0,0.0,1,10,35,0.156,0.229,0.188,0.416,109,93,-0.653,1.06,0.429,-1.082,-4.9,27,9,9.0,1,48,20,25,8,14,7,0,75,0.0,0.0,0.153,2.9,1,4,7,24,MIA,0
181.0,1,32,3,7,3,2.0,2,11,36,0.219,0.257,0.313,0.57,162,99,-0.133,0.39,0.28800000000000003,-0.421,-1.9,27,7,9.0,5,58,18,23,12,11,4,0,30,0.0,0.0,-0.366,-5.1,1,5,7,25,MIN,0
